what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.views.ProblemView",1360630301286
opened,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360630312151
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360630312303
activated,view,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.views.ProblemView",1360630312558
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360630320141
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1360630341110
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1360630361644
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360630372618
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360630386050
executed,command,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.project.buildProject",1360630390620
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360630398004
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360630399908
executed,command,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.project.cleanAction",1360630401298
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360630401304
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360630402148
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360630402568
activated,view,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.views.ProblemView",1360630406614
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360630406767
activated,view,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.views.ProblemView",1360630406912
