what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623034580
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623038488
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623038751
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623044751
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623045072
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1360623071932
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623088126
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360623091235
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623120776
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360623157253
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623157594
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360623159112
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1360623176637
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623180100
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360623183751
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1360623216763
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623266431
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623268071
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623269345
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623270922
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623272447
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623287282
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623290847
opened,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1360623307077
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1360623314326
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360623372387
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1360623374367
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360623394889
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623452190
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623453575
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1360623454750
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623455550
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623461041
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623464713
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360623487345
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623527688
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623535811
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623549994
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623553880
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1360623554850
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1360623558051
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623571297
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623641114
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623643266
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623645314
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623647228
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623651080
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623655240
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360623669280
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1360623675697
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623743768
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623749296
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623785934
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360623789674
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623789963
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360623793623
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623811307
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360623894568
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360623907358
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623979682
executed,command,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.project.cleanAction",1360623980710
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360623980713
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360623991730
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360624006016
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360624079897
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1360624084424
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360624085389
opened,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1360624090949
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1360624091049
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360624091285
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1360624092103
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1360624092891
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360624138960
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360624150340
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360624258219
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360624269051
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1360624282883
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360624299649
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1360624356641
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360624356775
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360624357063
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360624357593
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360624364413
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360624364692
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1360624377340
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1360624377603
